Page,Street,Block,Sector,Street Number,Address,Tree No.,Species,Year Planted,Height (1961),Height (1967),Height (1971),Height (1972),Height (1977),Height (1981),Height (1982),Height (1983),Height (1984),Height (1985),Height (1986),Height (1987),Height (1988),Height (1989),Height (1990),Height (1991),Height (1992),Height (1993),Height (1997),Diameter (1961),Diameter (1967),Diameter (1971),Diameter (1972),Diameter (1977),Diameter (1981),Diameter (1982),Diameter (1983),Diameter (1984),Diameter (1985),Diameter (1986),Diameter (1987),Diameter (1988),Diameter (1989),Diameter (1990),Diameter (1991),Diameter (1992),Diameter (1993),Diameter (1997)
40,2nd Avenue North,2920-3010,5,2920,2920 2nd Avenue North,5,Ulmus laciniata,Colorado Spruce,,,,,,16,,,,,,2,,,,,,,,,,,,,11,,,,,,,,,,,,,
40,2nd Avenue North,2920-3010,5,2920,2920 2nd Avenue North,6,Ulmus americana,,,,,,,24,,,,,,26,,,,,,,,,,,,,26,,,,,,,,,,,,,
40,2nd Avenue North,2920-3010,5,3010,3010 2nd Avenue North,1,Picea pungens,,,,,,,17,,,,,,24,,,,,,,,,,,,,12,,,,,,,,,,,,,
40,2nd Avenue North,2920-3010,5,3010,3010 2nd Avenue North,2,Picea pungens,,,,,,,15,,,,,,24,,,,,,,,,,,,,10,,,,,,,,,,,,,
40,2nd Avenue North,2920-3010,5,3010,3010 2nd Avenue North,3,Betula papyrifera,,,,,,,19,,,,,,23,,,,,,,,,,,,,13,,,,,,,,,,,,,
40,2nd Avenue North,2920-3010,5,3010,3010 2nd Avenue North,4,Juniperus,All,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
40,2nd Avenue North,2920-3010,5,3010,3010 2nd Avenue North,5,Malus,Removed,,,,,,9,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
40,2nd Avenue North,2920-3010,5,3010,3010 2nd Avenue North,6,Prunus tenella,No Room,,,,,,8,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
42,2nd Avenue North,1110 - 1236,32 NW,1236,1236 2nd Avenue North,1,Ulmus americana,Removed,,,,,,7,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
42,2nd Avenue North,1110 - 1236,32 NW,1236,1236 2nd Avenue North,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2nd Avenue North,1110 - 1236,32 NW,1236,1236 2nd Avenue North,3,Ulmus americana,dead,,,,,,6,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
42,2nd Avenue North,1110 - 1236,32 NW,1236,1236 2nd Avenue North,4,Ulmus americana,dead,,,,,,7,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
43,2ND Avenue North,1233-1401,NE 32,1235,1235 2ND Avenue North,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2ND Avenue North,1233-1401,NE 32,1235,1235 2ND Avenue North,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2ND Avenue North,1233-1401,NE 32,1235,1235 2ND Avenue North,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2ND Avenue North,1233-1401,NE 32,1235,1235 2ND Avenue North,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2ND Avenue North,1233-1401,NE 32,1235,1235 2ND Avenue North,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2ND Avenue North,1233-1401,NE 32,1235,1235 2ND Avenue North,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2nd Ave North,2220-2220,32 NE 3,2220,2220 2nd Ave North,1,Picea glauca,,,,,,,6,,,,,,12,,,,,,,,,,,,,3,,,,,,12,,,,,,,
44,2nd Ave North,2220-2220,32 NE 3,2220,2220 2nd Ave North,2,Picea glauca,,,,,,,20,,,,,,22,,,,,,,,,,,,,6,,,,,,15,,,,,,,
44,2nd Ave North,2220-2220,32 NE 3,2220,2220 2nd Ave North,3,Picea glauca,,,,,,,20,,,,,,22,,,,,,,,,,,,,6,,,,,,15,,,,,,,
44,2nd Ave North,2220-2220,32 NE 3,2220,2220 2nd Ave North,4,Picea glauca,,,,,,,30,,,,,,24,,,,,,,,,,,,,8,,,,,,15,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,2283,2283 2nd Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,2283,2283 2nd Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,2283,2283 2nd Avenue,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,2283,2283 2nd Avenue,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,2307,2307 2nd Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,2307,2307 2nd Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,230,230 2nd Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,230,230 2nd Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,2402,2402 2nd Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,2402,2402 2nd Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2nd Avenue,2283 - 2402,30 NE 4,2402,2402 2nd Avenue,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4440,4440 2nd Avenue,1,Ulmus americana,,,,,,,23,,,,,,23,,,,,,,,,,,,,26,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4440,4440 2nd Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4440,4440 2nd Avenue,3,Sorbus aucuparia,,,,,,,11,,,,,,12,,,,,,,,,,,,,6,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4440,4440 2nd Avenue,4,Ulmus americana,,,,,,,22,,,,,,25,,,,,,,,,,,,,13,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4440,4440 2nd Avenue,5,Ulmus americana,,,,,,,19,,,,,,24,,,,,,,,,,,,,12,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4540,4540 2nd Avenue,1,Picea glauca,,,,,,,10,,,,,,10,,,,,,,,,,,,,15,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4540,4540 2nd Avenue,2,Picea glauca,,,,,,,10,,,,,,10,,,,,,,,,,,,,18,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4540,4540 2nd Avenue,3,Picea glauca,,,,,,,10,,,,,,10,,,,,,,,,,,,,18,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4540,4540 2nd Avenue,4,Picea glauca,,,,,,,10,,,,,,10,,,,,,,,,,,,,17,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4540,4540 2nd Avenue,5,Picea glauca,,,,,,,10,,,,,,10,,,,,,,,,,,,,14,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4550,4550 2nd Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4550,4550 2nd Avenue,2,Picea pungens,,,,,,,19,,,,,,24,,,,,,,,,,,,,13,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4550,4550 2nd Avenue,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4550,4550 2nd Avenue,4,Picea pungens,,,,,,,17,,,,,,23,,,,,,,,,,,,,12,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4550,4550 2nd Avenue,5,Picea pungens,,,,,,,21,,,,,,25,,,,,,,,,,,,,15,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4550,4550 2nd Avenue,6,Malus,,,,,,,10,,,,,,13,,,,,,,,,,,,,4,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4840,4840 2nd Avenue,1,Malus,,,,,,,13,,,,,,14,,,,,,,,,,,,,6,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4840,4840 2nd Avenue,2,Sorbus aucuparia,,,,,,,15,,,,,,16,,,,,,,,,,,,,7,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4840,4840 2nd Avenue,3,Sorbus aucuparia,,,,,,,17,,,,,,18,,,,,,,,,,,,,7,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4840,4840 2nd Avenue,4,error,,,,,,,19,,,,,,12,,,,,,,,,,,,,10,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4840,4840 2nd Avenue,5,Malus,,,,,,,11,,,,,,14,,,,,,,,,,,,,7,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4840,4840 2nd Avenue,6,Picea glauca,removed,,,,,,6,,,,,,0,,,,,,,,,,,,,3,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4900,4900 2nd Avenue,1,Ulmus americana,,,,,,,24,,,,,,25,,,,,,,,,,,,,23,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4900,4900 2nd Avenue,2,Ulmus americana,,,,,,,26,,,,,,26,,,,,,,,,,,,,21,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4900,4900 2nd Avenue,3,Picea pungens,,,,,,,17,,,,,,20,,,,,,,,,,,,,10,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4900,4900 2nd Avenue,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4900,4900 2nd Avenue,5,Picea pungens,,,,,,,16,,,,,,18,,,,,,,,,,,,,9,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4940,4940 2nd Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4940,4940 2nd Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4940,4940 2nd Avenue,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4940,4940 2nd Avenue,4,Picea pungens,,,,,,,22,,,,,,25,,,,,,,,,,,,,13,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4940,4940 2nd Avenue,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,4940,4940 2nd Avenue,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,5200,5200 2nd Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,5200,5200 2nd Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,5200,5200 2nd Avenue,3,Malus,,,,,,,3,,,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,5200,5200 2nd Avenue,4,Malus,,,,,,,13,,,,,,18,,,,,,,,,,,,,9,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,5200,5200 2nd Avenue,5,Betula pendula 'Youngii',,,,,,,22,,,,,,25,,,,,,,,,,,,,12,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,5200,5200 2nd Avenue,6,error,,,,,,,4,,,,,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,5300,5300 2nd Avenue,1,Ulmus americana,,,,,,,24,,,,,,30,,,,,,,,,,,,,32,,,,,,,,,,,,,
46,2nd Avenue,4440-5300,12 W 18,5300,5300 2nd Avenue,2,Ulmus americana,,,,,,,27,,,,,,30,,,,,,,,,,,,,28,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,4401,4401 2nd Ave.,1,Ulmus americana,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,15,
47,2nd Ave.,4401,1 N. 12,Block,Block 2nd Ave.,2,Fraxinus pennsylvanica 'Bergeson',Oct. 6/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,South,South 2nd Ave.,3,Fraxinus pennsylvanica 'Bergeson',Oct. 6/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,Side.,Side. 2nd Ave.,4,Fraxinus pennsylvanica 'Bergeson',Oct. 6/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,C.B.,C.B. 2nd Ave.,5,Fraxinus pennsylvanica 'Bergeson',Oct. 6/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,6,Fraxinus pennsylvanica 'Bergeson',Oct. 6/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,7,Ulmus americana,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,8,Fraxinus pennsylvanica 'Bergeson',Oct 6/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,9,Fraxinus pennsylvanica 'Bergeson',Oct 6/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,10,Fraxinus pennsylvanica 'Bergeson',Oct 6/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,11,Fraxinus pennsylvanica 'Bergeson',Oct 6/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,12,Fraxinus pennsylvanica 'Bergeson',Oct 6/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,13,Fraxinus pennsylvanica,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,13,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,14,Fraxinus pennsylvanica 'Bergeson',Oct 7/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,15,Fraxinus pennsylvanica 'Bergeson',Oct 7/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,16,Fraxinus pennsylvanica,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,17,Fraxinus pennsylvanica 'Bergeson',,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,18,Fraxinus pennsylvanica 'Bergeson',,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,19,Fraxinus pennsylvanica,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,20,Fraxinus pennsylvanica 'Bergeson',Oct 8/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,21,Fraxinus pennsylvanica 'Bergeson',Oct 8/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
47,2nd Ave.,4401,1 N. 12,College.,College. 2nd Ave.,22,Fraxinus pennsylvanica 'Bergeson',Oct 8/93,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5025,5025 2ND Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5025,5025 2ND Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5025,5025 2ND Avenue,3,Ribes,,,,,,,6,,,,,,4,,,,,,,,,,,,,2,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5301,5301 2ND Avenue,1,Ulmus americana,,,,,,,18,,,,,,22,,,,,,,,,,,,,22,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5301,5301 2ND Avenue,2,Ulmus americana,,,,,,,23,,,,,,25,,,,,,,,,,,,,17,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5305,5305 2ND Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5305,5305 2ND Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5309,5309 2ND Avenue,1,Picea pungens,,,,,,,18,,,,,,24,,,,,,,,,,,,,12,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5309,5309 2ND Avenue,2,Picea pungens,,,,,,,20,,,,,,25,,,,,,,,,,,,,15,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5313,5313 2ND Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5313,5313 2ND Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5317,5317 2ND Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5317,5317 2ND Avenue,2,Picea pungens,,,,,,,28,,,,,,30,,,,,,,,,,,,,24,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5321,5321 2ND Avenue,1,Ulmus americana,,,,,,,22,,,,,,27,,,,,,,,,,,,,22,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5321,5321 2ND Avenue,2,Ulmus americana,,,,,,,26,,,,,,28,,,,,,,,,,,,,25,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5325,5325 2ND Avenue,1,Thuja occidentalis,,,,,,,4,,,,,,13,,,,,,,,,,,,,1,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5325,5325 2ND Avenue,2,Thuja occidentalis,,,,,,,10,,,,,,18,,,,,,,,,,,,,4,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5329,5329 2ND Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5329,5329 2ND Avenue,2,Elaeagnus angustifolia,,,,,,,22,,,,,,24,,,,,,,,,,,,,18,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5333,5333 2ND Avenue,1,Ulmus americana,,,,,,,18,,,,,,25,,,,,,,,,,,,,13,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5333,5333 2ND Avenue,2,Ulmus americana,,,,,,,22,,,,,,27,,,,,,,,,,,,,27,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5337,5337 2ND Avenue,1,Ulmus americana,,,,,,,25,,,,,,30,,,,,,,,,,,,,29,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5337,5337 2ND Avenue,2,Ulmus americana,,,,,,,25,,,,,,30,,,,,,,,,,,,,23,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5401,5401 2ND Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5401,5401 2ND Avenue,2,Ulmus americana,,,,,,,27,,,,,,30,,,,,,,,,,,,,24,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5405,5405 2ND Avenue,1,Ulmus americana,,,,,,,25,,,,,,25,,,,,,,,,,,,,21,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5405,5405 2ND Avenue,2,Ulmus americana,,,,,,,23,,,,,,26,,,,,,,,,,,,,22,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5409,5409 2ND Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5409,5409 2ND Avenue,2,Picea glauca,,,,,,,33,,,,,,35,,,,,,,,,,,,,33,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5425,5425 2ND Avenue,1,Picea pungens,,,,,,,10,,,,,,25,,,,,,,,,,,,,7,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5425,5425 2ND Avenue,2,Picea pungens,,,,,,,20,,,,,,26,,,,,,,,,,,,,18,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5425,5425 2ND Avenue,3,Picea pungens,,,,,,,23,,,,,,28,,,,,,,,,,,,,20,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5425,5425 2ND Avenue,4,Ulmus americana,,,,,,,25,,,,,,30,,,,,,,,,,,,,21,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5425,5425 2ND Avenue,5,Picea pungens,,,,,,,8,,,,,,20,,,,,,,,,,,,,5,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5425,5425 2ND Avenue,6,Ulmus americana,,,,,,,23,,,,,,26,,,,,,,,,,,,,27,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5503,5503 2ND Avenue,1,Ulmus americana,,,,,,,21,,,,,,23,,,,,,,,,,,,,20,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5503,5503 2ND Avenue,2,Ulmus americana,,,,,,,23,,,,,,23,,,,,,,,,,,,,26,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5503,5503 2ND Avenue,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5503,5503 2ND Avenue,4,Ulmus americana,,,,,,,23,,,,,,26,,,,,,,,,,,,,17,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5503,5503 2ND Avenue,5,Ulmus americana,,,,,,,20,,,,,,21,,,,,,,,,,,,,18,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5503,5503 2ND Avenue,6,Ulmus americana,,,,,,,25,,,,,,30,,,,,,,,,,,,,23,,,,,,,,,,,,,
48,2ND Avenue,5025-5503,NW 8 12,5503,5503 2ND Avenue,7,Ulmus americana,,,,,,,12,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5304,5304 2nd Avenue,1,Picea pungens,,,,,,,23,,,,,,24,,,,,,,,,,,,,12,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5304,5304 2nd Avenue,2,Picea glauca,,,,,,,25,,,,,,28,,,,,,,,,,,,,11,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5308,5308 2nd Avenue,1,Ulmus americana,,,,,,,23,,,,,,30,,,,,,,,,,,,,25,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5308,5308 2nd Avenue,2,Ulmus americana,,,,,,,22,,,,,,28,,,,,,,,,,,,,31,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5312,5312 2nd Avenue,1,Ulmus americana,,,,,,,21,,,,,,25,,,,,,,,,,,,,23,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5312,5312 2nd Avenue,2,Ulmus americana,Removed,,,,,,4,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5316,5316 2nd Avenue,1,Picea pungens,,,,,,,22,,,,,,28,,,,,,,,,,,,,13,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5316,5316 2nd Avenue,2,Picea pungens,,,,,,,24,,,,,,30,,,,,,,,,,,,,12,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5320,5320 2nd Avenue,1,Ulmus americana,,,,,,,23,,,,,,28,,,,,,,,,,,,,25,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5320,5320 2nd Avenue,2,Ulmus americana,,,,,,,24,,,,,,27,,,,,,,,,,,,,23,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5324,5324 2nd Avenue,1,Ulmus americana,,,,,,,27,,,,,,28,,,,,,,,,,,,,24,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5324,5324 2nd Avenue,2,Ulmus americana,,,,,,,28,,,,,,27,,,,,,,,,,,,,28,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5328,5328 2nd Avenue,1,Ulmus americana,,,,,,,17,,,,,,21,,,,,,,,,,,,,19,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5328,5328 2nd Avenue,2,Ulmus americana,,,,,,,24,,,,,,27,,,,,,,,,,,,,25,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5332,5332 2nd Avenue,1,Ulmus americana,,,,,,,18,,,,,,22,,,,,,,,,,,,,15,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5332,5332 2nd Avenue,2,Ulmus americana,,,,,,,23,,,,,,25,,,,,,,,,,,,,17,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5332,5332 2nd Avenue,3,Ulmus laciniata,,,,,,,22,,,,,,24,,,,,,,,,,,,,12,,,,,,,,,,,,,
49,2nd Avenue,5304-5700,NW-18 12,5332,5332 2nd Avenue,4,Ulmus laciniata,,,,,,,25,,,,,,24,,,,,,,,,,,,,15,,,,,,,,,,,,,
